"LOA DATE",PRODUCT,MODEL,"PRIMARY VIOLATION",CITATION,"ACTION REQUESTED",FIRM,"ADDRESS 1","ADDRESS 2","FOREIGN MFG","LOT SIZE",COUNTRY
"December 2017","PACIFIER CLIP SILICONE TEETHER","LITTLE SPROUTS","Third Party Certificate Violation","15 U.S.C.  § 2063(a)(2)","Stop Sale and Correct Future Production","TSY TRADING INC","200 E. GARVEY AVE STE 103-76","MONTEREY PARK, CA 91754","TSY TRADING INC",2800,CHINA
"December 2017","CHILDREN'S BATH MAT",,"Third Party Certificate Violation","15 U.S.C.  § 2063(a)(2)","Stop Sale and Correct Future Production","TSY TRADING INC","200 E. GARVEY AVE STE 103-76","MONTEREY PARK, CA 91754","SHENZHENSHI JIBAIYOU TECHNOLOGY CO., LTD",410,CHINA
"December 2017","CHILDREN'S BOXING GLOVES",,"Third Party Certificate Violation","15 U.S.C.  § 2063(a)(2)","Stop Sale and Correct Future Production","TSY TRADING INC","200 E. GARVEY AVE STE 103-76","MONTEREY PARK, CA 91754","SHENZHENSHI JIBAIYOU TECHNOLOGY CO., LTD",119,CHINA
"December 2017","BEAUTY SET",TNJ0149129,"Third Party Certificate Violation","15 U.S.C.  § 2063(a)(2)","Stop Sale and Correct Future Production","18TH AVENUE TOYS","5506 18TH AVENUE","BROOKLYN, NY 11204","SHANTOU BOHAI TOYS CO. LTD",1254,CHINA
"December 2017","WALKIE TALKIE",TNJ0184316,"Third Party Certificate Violation","15 U.S.C.  § 2063(a)(2)","Stop Sale and Correct Future Production","18TH AVENUE TOYS","5506 18TH AVENUE","BROOKLYN, NY 11204","SHANTOU BOHAI TOYS CO. LTD",66942,CHINA
"December 2017","PLASTICINE-ART SET",6714839,"Art Materials Labeling","16 CFR 1500.14(b)(8)","Stop Sale and Correct Future Production","ADIR INTERNATIONAL","1605 W OLYMPIC BLVD STE 300","LOS ANGELES, CA 90015","SHANTOU CITY TIANQI TOYS INDUSTRIAL CO. LTD",1111,CHINA
"December 2017","PLASTICINE-ART SET",6753155,"Art Materials Labeling","16 CFR 1500.14(b)(8)","Stop Sale and Correct Future Production","ADIR INTERNATIONAL","1605 W OLYMPIC BLVD STE 300","LOS ANGELES, CA 90015","SHANTOU CITY TIANQI TOYS INDUSTRIAL CO. LTD",408,CHINA
"December 2017","BABY GIRL DRESS",,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","AMLE COMERCIAL, INC.","INDUSTRIAL CORRUJO LOTE 6 BLQ","AYAMON, PR 00961","AMLE COMERCIAL",1488,"DOMINICAN REPUBLIC"
"December 2017","CAT BANANA PLUSH TOY KEYCHAIN.",66106,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","BC IMPORTS DBA: BC OFFICE PRODUCTS","101QUINT STREET","SAN FRANCISCO, CA 94124",,200,
"December 2017","12 PIECE TUBE COLOR PENCIL SET",22197,"Art Materials Labeling","16 CFR 1500.14(b)(8)","Stop Sale and Correct Future Production","BC IMPORTS DBA: BC OFFICE PRODUCTS","101QUINT STREET","SAN FRANCISCO, CA 94124","HARVESTON CO LTD",720,
"December 2017","HEDGEHOG ERASER",ERHAR001,"Tracking Label Violation","15 U.S.C.  § 2063(a)(5)","Stop Sale and Correct Future Production","BC IMPORTS DBA: BC OFFICE PRODUCTS","101QUINT STREET","SAN FRANCISCO, CA 94124","HARVESTON CO LTD",600,
"December 2017","DIM SUM ERASER SET",38338,"Tracking Label Violation","15 U.S.C.  § 2063(a)(5)","Stop Sale and Correct Future Production","BC IMPORTS DBA: BC OFFICE PRODUCTS","101QUINT STREET","SAN FRANCISCO, CA 94124","HARVESTON CO LTD",100,
"December 2017","KIDS COSTUME: CONSTRUCTION WOR",T/5326,"Third Party Certificate Violation","15 U.S.C.  § 2063(a)(2)","Stop Sale and Correct Future Production","BROOKLYN LOLLIPOPS IMPORT CORP.","248 WEST 35TH STREETT, SUITE 9","NEW YORK, NY 10001","LS(HONG KONG) INDUSTRIAL CO.LIMITED",720,CHINA
"December 2017","KIDS COSTUME: FIRE FIGHTER",T/5327,"Third Party Certificate Violation","15 U.S.C.  § 2063(a)(2)","Stop Sale and Correct Future Production","BROOKLYN LOLLIPOPS IMPORT CORP.","248 WEST 35TH STREETT, SUITE 9","NEW YORK, NY 10001","LS(HONG KONG) INDUSTRIAL CO.LIMITED",780,CHINA
"December 2017","KIDS COSTUME: POLICE OFFICER",T/5328,"Third Party Certificate Violation","15 U.S.C.  § 2063(a)(2)","Stop Sale and Correct Future Production","BROOKLYN LOLLIPOPS IMPORT CORP.","248 WEST 35TH STREETT, SUITE 9","NEW YORK, NY 10001","LS(HONG KONG) INDUSTRIAL CO.LIMITED",720,CHINA
"December 2017","KIDS COSTUME: CHEF",T/5330,"Third Party Certificate Violation","15 U.S.C.  § 2063(a)(2)","Stop Sale and Correct Future Production","BROOKLYN LOLLIPOPS IMPORT CORP.","248 WEST 35TH STREETT, SUITE 9","NEW YORK, NY 10001","LS(HONG KONG) INDUSTRIAL CO.LIMITED",360,CHINA
"December 2017","KIDS COSTUME: HAIR STYLEST",T/5434,"Third Party Certificate Violation","15 U.S.C.  § 2063(a)(2)","Stop Sale and Correct Future Production","BROOKLYN LOLLIPOPS IMPORT CORP.","248 WEST 35TH STREETT, SUITE 9","NEW YORK, NY 10001","LS(HONG KONG) INDUSTRIAL CO.LIMITED",720,CHINA
"December 2017","PRINCESS CASTLE TENT AND TUNNE",4994,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","ETNA WORLDWIDE CORP","99 MADISON AVENUE","NEW YORK, NY 10016","KUAN SHEND TRADING CO LTD",1200,CHINA
"December 2017","BALLOON ARC SET",ASSORTED,"Misbranded Balloon","16 CFR 1500.19","Stop Sale and Correct Future Production","GENSTAR TRADING, LLC","380 SWIFT AVENUE","SOUTH SAN FRANCISCO, CALIFORNI","SHENZHEN HONGYI ELECTRONIC TECHNOLOGY",104,CHINA
"December 2017","BALLOON AND PAPER FLOWER SET",ASSORTED,"Misbranded Balloon","16 CFR 1500.19","Stop Sale and Correct Future Production","GENSTAR TRADING, LLC","380 SWIFT AVENUE","SOUTH SAN FRANCISCO, CALIFORNI","SHENZHEN HONGYI ELECTRONIC TECHNOLOGY",700,CHINA
"December 2017",RUG,GRAY,"Carpet Flammability Labeling","16 CFR 1630/31","Correct Future Production","GENSTAR TRADING, LLC","380 SWIFT AVENUE","SOUTH SAN FRANCISCO, CA 94080","SHENZHEN HONGYI ELECTRONIC TECHNOLOGY",323,CHINA
"December 2017",RUG,TEAL,"Carpet Flammability Labeling","16 CFR 1630/31","Correct Future Production","GENSTAR TRADING, LLC","380 SWIFT AVENUE","SOUTH SAN FRANCISCO, CA 94080","SHENZHEN HONGYI ELECTRONIC TECHNOLOGY",36,CHINA
"December 2017","STUFFED ANIMAL 'PEPPA PIG' W D",,"Tracking Label Violation","15 U.S.C.  § 2063(a)(5)","Correct Future Production","JIMMY LI","2323 86 TH STREET","BROOKLYN, NY 11214",JIN,62,CHINA
"December 2017","STUFFED ANIMAL 'PEPPA PIG' ORA",84254,"Tracking Label Violation","15 U.S.C.  § 2063(a)(5)","Correct Future Production","JIMMY LI","2323 86 TH STREET","BROOKLYN, NY 11214",JIN,60,CHINA
"December 2017","STUFFED ANIMAL PEPPA W TIE",84254,"Tracking Label Violation","15 U.S.C.  § 2063(a)(5)","Correct Future Production","JIMMY LI","2323 86 TH STREET","BROOKLYN, NY 11214",JIN,65,CHINA
"December 2017","CONSTRUCITON WORKER DRESS UP S",RFD205843,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","RED SKY IMPORTS","2531 FALLING LEAF AVE","ROSEMEAD, CA 91770","RUNFENDDA INDUSTRIAL CO LIMITED",36,CHINA
"December 2017","GIRLS POM POM DRESS",,"Tracking Label Violation","15 U.S.C.  § 2063(a)(5)","Correct Future Production","SCHWEITZER LINENS, INC.","1132 MADISON AVE","NEW YORK, NY 10028-0424","ARTESANOS PRODUCTORES TAWANTINSUYO ECOLOGIA",72,PERU
"December 2017","GIRLS SHELL DRESS",,"Tracking Label Violation","15 U.S.C.  § 2063(a)(5)","Correct Future Production","SCHWEITZER LINENS, INC.","1132 MADISON AVE","NEW YORK, NY 10028-0424","ARTESANOS PRODUCTORES TAWANTINSUYO ECOLOGIA",72,PERU
"December 2017","CHILDREN'S TOY RATTLE DOGGY",,"Tracking Label Violation","15 U.S.C.  § 2063(a)(5)","Correct Future Production","SCHWEITZER LINENS, INC.","1132 MADISON AVE","NEW YORK, NY 10028-0424","ARTESANOS PRODUCTORES TAWANTINSUYO ECOLOGIA",54,PERU
"December 2017","GIRLS SHORTS",,"Tracking Label Violation","15 U.S.C.  § 2063(a)(5)","Correct Future Production","SCHWEITZER LINENS, INC.","1132 MADISON AVE","NEW YORK, NY 10028-0424","ARTESANOS PRODUCTORES TAWANTINSUYO ECOLOGIA",144,PERU
"December 2017","GIRLS WHITE FLOWER COAT",,"Tracking Label Violation","15 U.S.C.  § 2063(a)(5)","Correct Future Production","SCHWEITZER LINENS, INC.","1132 MADISON AVE","NEW YORK, NY 10028-0424","ARTESANOS PRODUCTORES TAWANTINSUYO ECOLOGIA",72,PERU
"December 2017","CHILDREN'S TOY RATTLE BABY TUR","  ","Tracking Label Violation","15 U.S.C.  § 2063(a)(5)","Correct Future Production","SCHWEITZER LINENS, INC.","1132 MADISON AVE","NEW YORK, NY 10028-0424","ARTESANOS PRODUCTORES TAWANTINSUYO ECOLOGIA",48,PERU
"December 2017","CLAY & MOLD",F-89-07197,"Art Materials Labeling","16 CFR 1500.14(b)(8)","Stop Sale and Correct Future Production","SUNTISFY INC","17935 SKY PARK CIR STE J","IRVINE, CA 92614","TIANJIN FREE TRADE SERVICE CO. LTD",4476,CHINA
"December 2017",CARPET,35918-29,"Carpet Flammability Labeling","16 CFR 1630/31","Correct Future Production","SUPER ORIENTAL LLC","605 CALLE SAN JORGE STE 305","SAN JUAN, PUERTO RICO 00909","YIWU DESI IMP. & EXP. CO., LTD.",500,CHINA
"December 2017",CARPET,35918-17,"Carpet Flammability Labeling","16 CFR 1630/31","Correct Future Production","SUPER ORIENTAL LLC","605 CALLE SAN JORGE STE 305","SAN JUAN, PUERTO RICO 00909","YIWU DESI IMP. & EXP. CO., LTD.",150,CHINA
"December 2017",CARPET,35918-26,"Carpet Flammability Labeling","16 CFR 1630/31","Correct Future Production","SUPER ORIENTAL LLC","605 CALLE SAN JORGE STE 305","SAN JUAN, PUERTO RICO 00909","YIWU DESI IMP. & EXP. CO., LTD.",180,CHINA
"December 2017",CARPET,35918-25,"Carpet Flammability Labeling","16 CFR 1630/31","Correct Future Production","SUPER ORIENTAL LLC","605 CALLE SAN JORGE STE 305","SAN JUAN, PUERTO RICO 00909","YIWU DESI IMP. & EXP. CO., LTD.",300,CHINA
"December 2017","WATER BALLOONS",C4846-15,"Tracking Label Violation","15 U.S.C.  § 2063(a)(5)","Correct Future Production","SUPER ORIENTAL LLC","605 CALLE SAN JORGE STE 305","SAN JUAN, PUERTO RICO 00909","YIWU DESI IMP. & EXP. CO., LTD.",600,CHINA
"December 2017",CARPET,35918-29,"Carpet Flammability Labeling","16 CFR 1630/31","Correct Future Production","SUPER ORIENTAL LLC","605 CALLE SAN JORGE STE 305","SAN JUAN, PUERTO RICO 00909","YIWU DESI IMP. & EXP. CO., LTD.",1000,CHINA
"December 2017","SPIDERMAN SKATEBOARD TOY",358B,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","UNIVERSAL TOYZ","17063 GIBSON MILL ROAD","DUMFRIES, VA","BINBIN TOYS COMPANY",120,CHINA
"December 2017","DANCE PRINCESS TOY",HJ278,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","UNIVERSAL TOYZ","17063 GIBSON MILL ROAD","DUMFRIES, VA","BINBIN TOYS COMPANY",72,CHINA
"December 2017","PEPPA PIG MAGNETIC ABSORTION S",8805C,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","UNIVERSAL TOYZ","17063 GIBSON MILL ROAD","DUMFRIES, VA","BINBIN TOYS COMPANY",96,CHINA
"December 2017","CARS MAGNETIC ABSORTION SET",8866C,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","UNIVERSAL TOYZ","17063 GIBSON MILL ROAD","DUMFRIES, VA","BINBIN TOYS COMPANY",60,CHINA
"December 2017","THOMAS THE TRAIN MAGNETIC ABSO",8888C,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","UNIVERSAL TOYZ","17063 GIBSON MILL ROAD","DUMFRIES, VA","BINBIN TOYS COMPANY",60,CHINA
"December 2017","TRANSFORMER CAR",33A,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","UNIVERSAL TOYZ","17063 GIBSON MILL ROAD","DUMFRIES, VA","BINBIN TOYS COMPANY",96,CHINA
"December 2017","PEPPA PIG HAPPY SLIDES TOY",LG713-6,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","UNIVERSAL TOYZ","17063 GIBSON MILL ROAD","DUMFRIES, VA","BINBIN TOYS COMPANY",120,CHINA
"December 2017","DINOSAUR MAGNETIC ABSORTION TO",LG713-7,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","UNIVERSAL TOYZ","17063 GIBSON MILL ROAD","DUMFRIES, VA","BINBIN TOYS COMPANY",60,CHINA
"December 2017","360 STUNT CAR",5863A,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","UNIVERSAL TOYZ","17063 GIBSON MILL ROAD","DUMFRIES, VA","BINBIN TOYS COMPANY",72,CHINA
"December 2017",DOLL,1961-9,"Exceeds Phthalate Permanent Ban Limit","15 U.S.C.  § 2063(a)(2)","Stop Sale and Correct Future Production","YOUNG STAR WHOLESALE INC.","300 W VALLEY BLVD H88","ALHAMBRA, CA 91801","UNION SOURCE, CO LTD",1800,CHINA
"December 2017",DOLL,525-5,"Exceeds Phthalate Permanent Ban Limit","15 U.S.C.  § 2063(a)(2)","Stop Sale and Correct Future Production","YOUNG STAR WHOLESALE INC.","300 W VALLEY BLVD H88","ALHAMBRA, CA 91801","UNION SOURCE, CO LTD",5400,CHINA
"December 2017",DOLL,1970-9,"Exceeds Phthalate Permanent Ban Limit","15 U.S.C.  § 2063(a)(2)","Stop Sale and Correct Future Production","YOUNG STAR WHOLESALE INC.","300 W VALLEY BLVD H88","ALHAMBRA, CA 91801","UNION SOURCE, CO LTD",1920,CHINA
"December 2017","STUFFED ANIMAL",YY777,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","TIMES TIENDA LLC","1700 AVE PONCE DE LEON PDA 25","SAN JUAN, PR 00909",,90,
"December 2017","TOY TANK",156,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","TIMES TIENDA LLC","1700 AVE PONCE DE LEON PDA 25","SAN JUAN, PR 00909",,25,
"December 2017","GLITTER GLUE STICKS",22315-19,"Art Materials Labeling","16 CFR 1500.14(b)(8)","Stop Sale and Correct Future Production","TIMES TIENDA LLC","1700 AVE PONCE DE LEON PDA 25","SAN JUAN, PR 00909",,126,
"December 2017","JUMPING BALL",25638-12,"Exceeds Phthalate Permanent Ban Limit","15 U.S.C.  § 2063(a)(2)","Stop Sale and Correct Future Production","TIMES TIENDA LLC","1700 AVE PONCE DE LEON PDA 25","SAN JUAN, PR 00909",,30,
"December 2017","BOUNCING BALL",25638-3,"Exceeds Phthalate Permanent Ban Limit","15 U.S.C.  § 2063(a)(2)","Stop Sale and Correct Future Production","TIMES TIENDA LLC","1700 AVE PONCE DE LEON PDA 25","SAN JUAN, PR 00909",,150,
"December 2017","WATER COLORS",,"Art Materials Labeling","16 CFR 1500.14(b)(8)","Stop Sale and Correct Future Production","TIMES TIENDA LLC","1700 AVE PONCE DE LEON PDA 25","SAN JUAN, PR 00909",,150,
"December 2017","COLOR PENS",2016-12,"Art Materials Labeling","16 CFR 1500.14(b)(8)","Stop Sale and Correct Future Production","TIMES TIENDA LLC","1700 AVE PONCE DE LEON PDA 25","SAN JUAN, PR 00909",,60,
"December 2017","SLUG TOY WITH COLOR DOUGH","970, 968, 969,","Art Materials Labeling","16 CFR 1500.14(b)(8)","Stop Sale and Correct Future Production","TIMES TIENDA LLC","1700 AVE PONCE DE LEON PDA 25","SAN JUAN, PR 00909",,300,
"December 2017","WATER COLOR PAINT SET",22315-15,"Art Materials Labeling","16 CFR 1500.14(b)(8)","Stop Sale and Correct Future Production","TIMES TIENDA LLC","1700 AVE PONCE DE LEON PDA 25","SAN JUAN, PR 00909",,120,
"December 2017","COLOR PENCILS","SY-6301, 6824","Art Materials Labeling","16 CFR 1500.14(b)(8)","Stop Sale and Correct Future Production","TIMES TIENDA LLC","1700 AVE PONCE DE LEON PDA 25","SAN JUAN, PR 00909",,653,
"December 2017","MODELING CLAY",208,"Art Materials Labeling","16 CFR 1500.14(b)(8)","Stop Sale and Correct Future Production","TIMES TIENDA LLC","1700 AVE PONCE DE LEON PDA 25","SAN JUAN, PR 00909",,640,
"December 2017","BABY BIB HARD PLASTIC",B072JWPLQ7,"Tracking Label Violation","15 U.S.C.  § 2063(a)(5)","Stop Sale and Correct Future Production","IBC CUSTOMS BROKERAGE INC","152-01 ROCKAWAY BLVD","JAMAICA, NY 11434","JCEX EXPRESS SHANGHAI BRANCH",50,CHINA
"December 2017","BABY BIB FLEXIBLE PLASTIC",B071JR9SGW,"Tracking Label Violation","15 U.S.C.  § 2063(a)(5)","Stop Sale and Correct Future Production","IBC CUSTOMS BROKERAGE INC","152-01 ROCKAWAY BLVD","JAMAICA, NY 11434","JCEX EXPRESS SHANGHAI BRANCH",60,CHINA
"December 2017","PIRATE SET",J-PSSP,"Tracking Label Violation","15 U.S.C.  § 2063(a)(5)","Correct Future Production","MCCORMICK TRADING LLC","1955 W BASELINE RD STE 113","MESA, AZ 85202","SHANGHAI LE YOUNG TRADE CO LTD",504,CHINA
"December 2017","TEE-BALL SET",J-TB3/1,"Tracking Label Violation","15 U.S.C.  § 2063(a)(5)","Correct Future Production","MCCORMICK TRADING LLC","1955 W BASELINE RD STE 113","MESA, AZ 85202","SHANGHAI LE YOUNG TRADE CO LTD",944,CHINA
"December 2017","FIRE CHIEF DRESS UP SET",J-FC10,"Tracking Label Violation","15 U.S.C.  § 2063(a)(5)","Correct Future Production","MCCORMICK TRADING LLC","1955 W BASELINE RD STE 113","MESA, AZ 85202","SHANGHAI LE YOUNG TRADE CO LTD",354,CHINA
"December 2017","R/C CARTOON CAR",J-CC4,"Tracking Label Violation","15 U.S.C.  § 2063(a)(5)","Correct Future Production","MCCORMICK TRADING LLC","1955 W BASELINE RD STE 113","MESA, AZ 85202","SHANGHAI LE YOUNG TRADE CO LTD",3996,CHINA
"December 2017","HAPPY BUBBLE BATH",L0488,"Phthalate Permanent Certificate Violation","15 U.S.C.  § 2063(a)(2)","Stop Sale and Correct Future Production","GAZEPO INC","10706 WEAVER STE 1","SOUTH EL MONTE, CA 91733","XIAMEN DEAN TONG INFORMATION TECHNOLOGY LTD.",498,CHINA
"December 2017","ELECTRIC POLICE DOG",,"Third Party Certificate Violation","15 U.S.C.  § 2063(a)(2)","Stop Sale and Correct Future Production","GAZEPO INC","10706 WEAVER STE 1","SOUTH EL MONTE, CA 91733","XIAMEN DEAN TONG INFORMATION TECHNOLOGY LTD.",210,CHINA
"December 2017","MANCALA GAME",5941,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","J & M TOYS INC","3295 JUDITH LN","OCEANSIDE, NY 11572","HOMEWARE (CHINA) CP. LTD.",1200,CHINA
"December 2017","320 MARBLES IN A BAG",87227,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","J & M TOYS INC","3295 JUDITH LN","OCEANSIDE, NY 11572","HOMEWARE (CHINA) CP. LTD.",2400,CHINA
"December 2017","MANCALA GAME",5941,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","J & M TOYS INC","3295 JUDITH LN","OCEANSIDE, NY 11572","HOMEWARE (CHINA) CP. LTD.",2400,CHINA
"December 2017","TEETHING TOY","BITTEN MITTEN","Tracking Label Violation","15 U.S.C.  § 2063(a)(5)","Correct Future Production","MIRANDA BATCHELDER","4755 EGNER AVE NE","CEDAR SPRINGS, MI 49319","KEAN SHENZHEN KEAN SILICONE PRODUCTS CO., LTD.",695,CHINA
"December 2017","PAW PATROL DOG AND VEHICLE","  ","Tracking Label Violation","15 U.S.C.  § 2063(a)(5)","Stop Sale and Correct Future Production","WLL TECH SOLUTIONS, INC","3699 YALE WAY","FREMONT, CA 94538",,324,CHINA
"December 2017","RC CAR","  ","Tracking Label Violation","15 U.S.C.  § 2063(a)(5)","Stop Sale and Correct Future Production","WLL TECH SOLUTIONS, INC","3699 YALE WAY","FREMONT, CA 94538",,18,CHINA
"December 2017","PULL BACK SCHOOL BUS","  ","Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","WLL TECH SOLUTIONS, INC","3699 YALE WAY","FREMONT, CA 94538",,30,CHINA
"December 2017","CAMOUFLAGE PLAY TENT","  ","Exceeds Phthalate Permanent Ban Limit","15 U.S.C.  § 2063(a)(2)","Stop Sale and Correct Future Production","WLL TECH SOLUTIONS, INC","3699 YALE WAY","FREMONT, CA 94538",,12,CHINA
"December 2017",LEVETIRACETAM,500MG,"Prescription Drugs Packaging","16 CFR 1700.14(a)(10)","Correct Future Production","BOYD'S DRUG MART","909 E ST. PATRICK ST.","RAPID CITY, SD 57701","  ",1,USA
"November 2017","INFLATABLE SMILEY-FACE BALL",,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","YIWU LUOXUN USA TRADING COMPANY","958 SARATOGA STREET","EAST BOSTON, MA 02128","SHENZHEN GRAND IMPORT AND EXPORT CO",1058,CHINA
"November 2017","INFLATABLE CARTON-CHARACTER BA",,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","YIWU LUOXUN USA TRADING COMPANY","958 SARATOGA STREET","EAST BOSTON, MA 02128","SHENZHEN GRAND IMPORT AND EXPORT CO",1058,CHINA
"November 2017","INFLATABLE RAINBOW BALL",,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","YIWU LUOXUN USA TRADING COMPANY","958 SARATOGA STREET","EAST BOSTON, MA 02128","SHENZHEN GRAND IMPORT AND EXPORT CO",1058,CHINA
"November 2017",TRAY,8,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","CHAOYANG TRADING (USA) CO LTD","113 BARKSDALE PROFESSIONAL CTR","NEWARK, DE 19711","SHENZHEN STARPOST SUPPLY CHAIN MANAGEMENT CO. LTD",314,CHINA
"November 2017","LITTLE ROBOT FRIENDS","LITTLE ROBOT FR","Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production",SHIPFUSION,"1870 INTERNATIONAL BLVD","GLENDALE HEIGHTS, IL 60139",,65,CANADA
"November 2017","2"" DIE CAST PULL BACK '63 VOLK",92715WEHV-P,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","KINETIC GROUP MANUFACTURING, LLC","3875 SOUTHWEST HALL BLVD","BEAVERTON, OR 97005","WELLY DIECASTING FTY, LTD.",10368,"HONG KONG"
"November 2017","QUIPALL PORTABLE GENERATOR",5250DF,"Generator Labeling Violation","16 CFR part 1407","Stop Sale and Correct Future Production","CPO COMMERCE LLC","1 PARKWAY NORTH BLVD","DEERFIELD, IL 600152554","CHONGQING DAJIANG POWER EQUIPMENT CO., LTD",250,CHINA
"November 2017",GENERATOR,443-001000,"Generator Labeling Violation","16 CFR part 1407","Stop Sale and Correct Future Production","CHASE ENTERPRISES","6509 W RENO AVE","OKLAHOMA CITY, OK 73127","CHONGQING RATO TECHNOLOGY CO., LTD",30,CHINA
"November 2017",GENERATOR,185-002282,"Generator Labeling Violation","16 CFR part 1407","Stop Sale and Correct Future Production","CHASE ENTERPRISES","6509 W RENO AVE","OKLAHOMA CITY, OK 73127","CHONGQING RATO TECHNOLOGY CO., LTD",30,CHINA
